epglnren,sup_riscaldata,sup_raffrescata,vol_riscaldato,vol_raffrescato,sup_disperdente,rapsv,asolsut,classe_energetica,presenza_clim_invernale,presenza_clim_estiva,presenza_produzione_acs,yie,anno_costruzione,zona_climatica,d_uso_Residenziale,tipologia_edilizia,tipologia_costruttiva,num_servizi,efficienza_media,potenza_tot,num_simulati,construction_era,piano,tip_edilizia_sq,zona_clim_num,zona_clim_gg_mid
315.03,820.74,0.0,4248.55,0.0,2470.83,0.5816,0.052,E,True,False,True,0.1565,1961-1975,E,False,3,c.a. con laterizi,3,0.25333333333333335,231.10000000000002,0,1,ground,9,5,2550
397.45,63.3,0.0,202.8,0.0,78.0,0.3846,0.0125,G,True,False,True,0.47,1946-1960,D,True,4,muratura portante,2,0.595,48.6,0,1,upper,16,4,1750
269.32,2060.06,0.0,10699.4,0.0,5857.64,0.5475,0.0787,E,True,False,True,0.1565,1976-1985,E,False,3,c.a. con laterizi,3,0.5499999999999999,66.53999999999999,0,2,multi_floor,9,5,2550
125.07,77.04,0.0,399.51,0.0,268.78,0.6728,0.0209,C,True,False,True,0.2007,1930-1945,D,True,3,mista (c.a. + laterizi),2,0.765,45.88,0,1,underground,9,4,1750
225.17,72.78,0.0,318.4,0.0,178.73,0.5613,0.0476,C,True,False,True,0.0514,1992-2005,D,False,3,c.a. con laterizi,3,0.57,1.2,2,3,ground,9,4,1750
196.88,32.51,0.0,119.84,0.0,60.15,0.502,0.0255,G,True,False,True,0.0222,before 1930,E,True,4,mista (altro),2,0.485,46.0,0,1,upper,16,5,2550
100.81,85.43,0.0,407.57,0.0,142.31,0.3492,0.0538,G,True,False,True,0.5585,1946-1960,D,True,3,muratura portante,2,0.5,46.0,0,1,upper,9,4,1750
148.95,51.11,0.0,201.0,0.0,83.3,0.4144,0.0205,F,True,False,True,0.0541,before 1930,D,True,8,muratura portante,2,0.51,47.2,0,1,upper,64,4,1750
293.06,939.62,0.0,6026.88,0.0,2335.98,0.3876,0.0811,E,True,False,True,0.4033,1986-1991,E,False,3,c.a. con laterizi,3,0.32666666666666666,122.53,0,2,multi_floor,9,5,2550
367.04,679.49,0.0,4076.94,0.0,2552.44,0.6261,0.0971,F,True,False,True,0.4665,1986-1991,E,False,3,c.a. con laterizi,3,0.42,142.3,0,2,ground,9,5,2550
107.69,77.15,77.15,303.87,303.87,179.14,0.5895,0.0173,D,True,True,True,0.0681,1961-1975,D,True,8,c.a. con laterizi,3,0.8966666666666666,52.4,0,1,upper,64,4,1750
174.82,145.34,0.0,576.18,0.0,414.31,0.7191,0.041,F,True,False,True,0.3153,1930-1945,E,True,3,muratura portante,2,0.73,48.0,0,1,multi_floor,9,5,2550
100.75,74.99,0.0,287.02,0.0,92.89,0.3236,0.0628,F,True,False,True,0.6709,1961-1975,D,True,3,c.a. con laterizi,2,0.29500000000000004,48.0,0,1,upper,9,4,1750
139.93,36.92,0.0,166.75,0.0,212.15,1.2723,0.1192,E,True,False,True,0.1181,1976-1985,D,False,7,c.a. con laterizi,2,0.51,25.0,0,1,ground,49,4,1750
145.18,100.96,0.0,347.75,0.0,206.81,0.5947,0.0731,F,True,False,True,0.4819,1976-1985,D,True,8,muratura portante,2,0.725,51.6,0,2,ground,64,4,1750
299.15,51.78,0.0,205.98,0.0,165.08,0.8014,0.0783,F,True,False,True,0.3779,1946-1960,D,True,7,mista (c.a. + laterizi),2,0.74,46.6,0,1,upper,49,4,1750
323.86,659.62,0.0,3957.7,0.0,2214.05,0.5594,0.0835,F,True,False,False,0.401,1986-1991,E,False,3,c.a. con laterizi,2,0.39,29.0,0,2,ground,9,5,2550
205.92,458.76,0.0,1614.75,0.0,720.38,0.4461,0.0326,D,True,False,True,0.0139,1946-1960,E,False,3,c.a. con laterizi,3,0.4533333333333333,62.17,0,1,multi_floor,9,5,2550
47.65,75.54,0.0,302.2,0.0,223.77,0.7405,0.0626,F,True,False,True,0.2391,1992-2005,D,True,3,c.a. con laterizi,2,0.45999999999999996,50.0,0,3,upper,9,4,1750
107.6,123.44,123.44,406.15,406.15,110.59,0.2723,0.0226,D,True,True,True,0.4171,1961-1975,D,True,4,c.a. con laterizi,3,0.7566666666666667,50.3,0,1,upper,16,4,1750
341.73,394.86,0.0,2136.88,0.0,1343.4,0.6287,0.0676,F,True,False,True,0.4994,1986-1991,E,False,3,c.a. con laterizi,3,0.44333333333333336,96.47,0,2,ground,9,5,2550
363.05,231.51,0.0,1702.25,0.0,933.72,0.5485,0.1012,G,True,False,False,0.4015,1946-1960,E,False,3,muratura portante,2,0.34,32.68,0,1,multi_floor,9,5,2550
623.31,316.18,0.0,1413.52,0.0,1051.93,0.7442,0.0789,F,True,False,True,0.4887,1986-1991,E,False,3,c.a. con laterizi,3,0.2833333333333334,144.48000000000002,0,2,ground,9,5,2550
59.14,110.5,0.0,483.51,0.0,294.25,0.6086,0.0569,B,True,False,True,0.1377,after 2007,D,True,4,muratura portante,2,0.78,43.0,0,6,multi_floor,16,4,1750
413.09,408.09,0.0,2064.47,0.0,1331.27,0.6448,0.1076,F,True,False,False,0.3857,1946-1960,E,False,3,muratura portante,2,0.37,71.94999999999999,0,1,multi_floor,9,5,2550
387.38,173.26,0.0,978.38,0.0,616.65,0.6303,0.0571,G,True,False,True,0.1212,before 1930,E,True,3,muratura portante,2,0.695,47.66,0,1,multi_floor,9,5,2550
255.29,50.27,0.0,216.07,0.0,155.82,0.7212,0.0435,G,True,False,True,0.1022,1930-1945,D,True,3,muratura portante,2,0.6799999999999999,47.4,0,1,ground,9,4,1750
229.94,163.09,0.0,672.03,0.0,630.57,0.9383,0.0459,F,True,False,True,0.6299,1992-2005,D,True,1,c.a. con laterizi,2,0.6599999999999999,51.6,0,3,multi_floor,1,4,1750
352.02,2116.65,0.0,12301.04,0.0,5111.64,0.4155,0.0594,D,True,False,False,0.1638,before 1930,E,False,3,muratura portante,2,0.405,142.07,0,1,multi_floor,9,5,2550
355.39,61.53,0.0,225.18,0.0,216.03,0.9594,0.0122,G,True,False,True,0.6001,1930-1945,D,True,8,c.a. con laterizi,2,0.505,1.2,1,1,multi_floor,64,4,1750
188.42,110.0,0.0,461.5,0.0,131.8,0.2855,0.0053,F,True,False,True,0.136,1946-1960,D,True,4,muratura portante,2,0.56,49.0,0,1,upper,16,4,1750
174.75,69.94,0.0,259.43,0.0,160.74,0.6196,0.034,F,True,False,True,0.078,1946-1960,E,True,2,muratura portante,2,0.615,46.6,0,1,unknown,4,5,2550
173.01,110.0,0.0,408.6,0.0,131.8,0.3225,0.0098,F,True,False,True,0.136,1946-1960,D,True,4,muratura portante,2,0.55,53.0,0,1,upper,16,4,1750
187.47,72.31,72.31,255.14,255.14,191.43,0.7503,0.0444,E,True,True,True,0.1669,1992-2005,D,True,3,c.a. con laterizi,3,0.5499999999999999,29.650000000000002,0,3,ground,9,4,1750
400.47,235.13,0.0,1079.94,0.0,548.22,0.5076,0.0455,G,True,False,True,1.9425,before 1930,E,True,1,muratura portante,2,0.595,49.2,0,1,upper,1,5,2550
60.08,93.05,0.0,327.8,0.0,110.79,0.338,0.0269,D,True,False,True,0.2016,1986-1991,D,True,4,c.a. con laterizi,2,0.835,48.4,0,2,upper,16,4,1750
112.73,50.89,0.0,159.35,0.0,202.28,1.2694,0.0698,F,True,False,True,0.2102,1992-2005,E,True,3,c.a. con laterizi,2,0.32,47.6,0,3,upper,9,5,2550
203.01,112.97,112.97,475.44,475.44,398.66,0.8385,0.0098,E,True,False,True,0.3303,1961-1975,D,True,1,muratura portante,2,0.85,21.43,0,1,multi_floor,1,4,1750
152.64,116.02,0.0,390.0,0.0,251.91,0.6459,0.03,F,True,False,True,0.5398,1961-1975,D,True,3,c.a. con laterizi,2,0.625,430.0,0,1,upper,9,4,1750
109.07,84.56,84.56,304.92,304.92,284.24,0.9322,0.0921,C,True,False,True,0.2757,1961-1975,D,True,5,altro,2,0.875,54.6,0,1,unknown,25,4,1750
29.84,94.76,94.76,326.09,326.09,185.57,0.5691,0.0121,A2,True,False,True,0.0263,2006-2007,E,True,3,c.a. con laterizi,2,0.9750000000000001,38.92,0,4,multi_floor,9,5,2550
228.51,820.35,0.0,4738.48,0.0,2666.9,0.5628,0.0234,D,True,False,True,0.2901,1986-1991,D,False,1,muratura portante,3,0.825,79.6,0,2,upper,1,4,1750
30.52,84.17,84.17,319.15,319.15,161.48,0.506,0.0142,A2,True,False,True,0.0225,2006-2007,E,True,3,c.a. con laterizi,2,0.9199999999999999,38.92,0,4,multi_floor,9,5,2550
77.81,93.66,93.66,343.86,343.86,172.73,0.5023,0.0078,C,True,True,True,0.0999,1992-2005,D,True,8,c.a. con laterizi,3,0.89,56.400000000000006,0,3,upper,64,4,1750
196.22,95.54,0.0,331.05,0.0,205.58,0.621,0.0683,F,True,False,True,0.2277,1992-2005,E,True,2,c.a. con laterizi,2,0.675,48.0,0,3,upper,4,5,2550
41.6,101.97,0.0,349.39,0.0,247.02,0.707,0.049,A2,True,False,True,0.0045,1986-1991,D,True,4,c.a. con laterizi,2,0.905,48.0,0,2,upper,16,4,1750
254.14,86.58,0.0,404.18,0.0,272.2,0.6735,0.0702,G,True,False,True,0.1677,1961-1975,D,True,3,muratura portante,2,0.765,48.2,0,1,multi_floor,9,4,1750
213.46,96.07,0.0,332.89,0.0,206.11,0.6192,0.068,F,True,False,True,0.2277,1992-2005,E,True,2,c.a. con laterizi,2,0.69,47.0,0,3,upper,4,5,2550
140.44,55.83,0.0,174.64,0.0,226.29,1.2958,0.0616,F,True,False,True,0.2102,1992-2005,E,True,3,c.a. con laterizi,2,0.405,47.6,0,3,upper,9,5,2550
167.21,296.29,0.0,1547.31,0.0,828.48,0.5354,0.0539,F,True,False,True,0.4971,before 1930,D,True,1,muratura portante,2,0.705,68.6,0,1,multi_floor,1,4,1750
339.17,155.95,0.0,1064.13,0.0,345.13,0.3243,0.0419,D,True,False,True,0.1212,before 1930,E,False,4,muratura portante,3,0.47333333333333333,56.86,0,1,ground,16,5,2550
265.89,1780.07,1780.07,7472.14,7472.14,2706.73,0.3622,0.0112,D,True,True,False,0.0558,before 1930,E,False,3,muratura portante,5,0.298,336.23,0,1,multi_floor,9,5,2550
165.37,114.64,0.0,471.13,0.0,306.97,0.6516,0.0853,F,True,False,True,0.3905,1961-1975,E,True,3,muratura portante,2,0.675,52.0,0,1,upper,9,5,2550
117.47,56.88,0.0,177.02,0.0,120.03,0.678,0.0838,F,True,False,True,0.4472,1961-1975,D,True,3,muratura portante,2,0.78,55.4,0,1,ground,9,4,1750
100.22,39.12,0.0,131.56,0.0,30.22,0.2297,0.0145,F,True,False,True,0.5384,before 1930,E,True,5,muratura portante,2,0.71,49.6,0,1,upper,25,5,2550
118.17,60.02,0.0,216.96,0.0,56.13,0.2587,0.0565,E,True,False,True,0.373,1946-1960,D,True,5,altro,2,0.79,50.32,0,1,underground,25,4,1750
322.38,1923.29,1923.29,8883.8,8883.8,3906.62,0.4397,0.0105,E,True,True,False,0.2153,before 1930,E,False,3,muratura portante,5,0.3,153.07,0,1,multi_floor,9,5,2550
308.99,392.25,0.0,2636.98,0.0,1469.03,0.5571,0.0876,F,True,False,True,0.0446,before 1930,E,False,3,muratura portante,3,0.4066666666666667,60.169999999999995,0,1,ground,9,5,2550
405.26,542.63,0.0,3574.98,0.0,1947.78,0.5448,0.0155,F,True,False,True,0.5019,1976-1985,E,False,3,acciaio con chiusure in muratura,3,0.4466666666666666,322.15,0,2,ground,9,5,2550
270.98,1813.06,611.0,10998.15,2803.4,5214.78,0.4742,0.0521,G,True,True,False,0.3088,1992-2005,E,False,4,c.a. con chiusure in pannelli prefabbricati,3,0.33,97.06,0,3,multi_floor,16,5,2550
200.81,74.69,0.0,316.33,0.0,200.67,0.6344,0.0146,F,True,False,True,0.401,1961-1975,E,True,3,acciaio con chiusure in muratura,2,0.74,54.16,0,1,unknown,9,5,2550
169.85,601.49,0.0,2439.59,0.0,1431.49,0.5868,0.0667,G,True,False,True,0.2104,before 1930,E,False,3,muratura portante,3,0.4533333333333333,66.16,0,1,multi_floor,9,5,2550
234.73,2067.4,1298.83,13626.45,9110.43,4333.09,0.318,0.0119,D,True,True,False,0.053,before 1930,E,False,3,muratura portante,4,0.54,126.72999999999999,0,1,multi_floor,9,5,2550
242.45,3091.68,0.0,12041.56,0.0,5300.41,0.4402,0.0589,D,True,False,False,0.1038,before 1930,E,False,3,muratura portante,2,0.32,275.75,0,1,multi_floor,9,5,2550
263.16,70.51,0.0,324.33,0.0,206.65,0.6372,0.0378,D,True,False,False,0.0078,before 1930,E,False,3,muratura portante,2,0.41,28.97,0,1,ground,9,5,2550
272.47,60.5,0.0,202.0,0.0,74.0,0.3663,0.0144,D,True,False,True,0.136,1992-2005,D,True,4,legno,2,0.62,50.0,0,3,upper,16,4,1750
232.53,423.15,0.0,1543.27,0.0,693.24,0.4492,0.0322,E,True,False,True,0.1618,before 1930,E,False,3,muratura portante,3,0.5299999999999999,46.57,0,1,upper,9,5,2550
203.24,49.99,49.99,210.48,210.48,189.41,0.8999,0.0413,D,True,True,True,1.8736,before 1930,D,True,1,muratura portante,4,0.7366666666666667,29.2,0,1,upper,1,4,1750
271.84,170.14,0.0,593.69,0.0,305.4,0.5144,0.032,G,True,False,True,0.7212,before 1930,E,True,4,muratura portante,2,0.645,55.8,0,1,multi_floor,16,5,2550
100.2,236.28,236.28,920.72,920.72,571.15,0.6203,0.0144,C,True,False,True,0.3466,1976-1985,D,True,5,c.a. con laterizi,2,0.81,52.84,0,2,multi_floor,25,4,1750
361.11,112.31,0.0,482.76,0.0,398.94,0.8264,0.0132,G,True,False,True,0.2173,1961-1975,D,True,4,muratura portante,2,0.67,56.0,0,1,multi_floor,16,4,1750
236.41,54.0,54.0,192.0,192.0,148.0,0.7708,0.0643,E,True,True,True,0.1771,1986-1991,D,True,3,c.a. con laterizi,3,0.5533333333333333,30.84,0,2,upper,9,4,1750
136.78,118.34,0.0,397.68,0.0,103.51,0.2603,0.008,F,True,False,True,0.1524,1961-1975,D,True,4,c.a. con laterizi,2,0.365,230.0,0,1,upper,16,4,1750
144.36,62.2,0.0,237.0,0.0,177.0,0.7468,0.0,E,True,False,True,0.2242,1976-1985,D,True,8,c.a. con laterizi,2,0.7050000000000001,48.0,0,1,upper,64,4,1750
154.05,30.0,30.0,118.81,118.81,119.16,1.003,0.0486,D,True,True,True,0.5785,1986-1991,D,True,5,c.a. con laterizi,3,0.58,9.1,0,2,upper,25,4,1750
141.67,100.09,0.0,386.86,0.0,379.46,0.9809,0.1462,F,True,False,True,0.6502,1961-1975,D,True,7,muratura portante,2,0.66,62.0,0,1,upper,49,4,1750
254.66,96.0,0.0,288.0,0.0,105.0,0.3646,0.0252,F,True,False,True,0.1688,1976-1985,D,True,7,muratura portante,2,0.48,50.0,0,1,upper,49,4,1750
311.13,84.9,0.0,307.57,0.0,349.84,1.1374,0.043,F,True,False,True,0.5982,1961-1975,D,True,1,muratura portante,2,0.855,39.8,0,1,ground,1,4,1750
222.25,82.81,0.0,280.89,0.0,206.66,0.7357,0.1003,G,True,False,True,0.4621,1986-1991,D,True,7,c.a. con laterizi,2,0.71,31.96,0,2,upper,49,4,1750
183.7,24.56,24.56,115.31,115.31,88.88,0.7708,0.0403,C,True,True,True,0.5163,1986-1991,D,True,8,c.a. con laterizi,3,0.7599999999999999,7.5,0,2,upper,64,4,1750
111.04,106.87,0.0,407.56,0.0,150.91,0.3703,0.0597,F,True,False,True,0.4285,1961-1975,D,True,3,c.a. con laterizi,2,0.645,46.6,0,1,upper,9,4,1750
136.07,86.0,0.0,343.45,0.0,345.69,1.0065,0.114,F,True,False,True,0.6502,1961-1975,D,True,7,muratura portante,2,0.645,46.0,0,1,upper,49,4,1750
148.38,91.03,0.0,327.37,0.0,227.8,0.6959,0.0193,G,True,False,True,0.2865,1930-1945,D,True,8,c.a. con laterizi,2,0.755,48.0,0,1,underground,64,4,1750
141.68,100.09,0.0,386.86,0.0,379.46,0.9809,0.1462,F,True,False,True,0.6502,1961-1975,D,True,7,muratura portante,2,0.66,48.0,0,1,upper,49,4,1750
241.0,62.84,0.0,219.94,0.0,104.02,0.4729,0.0245,G,True,False,True,0.2505,1961-1975,D,True,4,muratura portante,2,0.565,48.8,0,1,ground,16,4,1750
39.08,387.07,0.0,1424.83,0.0,807.25,0.5666,0.0122,A1,True,False,True,0.0378,1961-1975,D,True,1,muratura portante,2,0.895,64.2,0,1,multi_floor,1,4,1750
33.51,96.67,0.0,368.7,0.0,248.92,0.6751,0.0147,A3,True,False,True,0.2123,1976-1985,D,True,4,c.a. con laterizi,2,0.7949999999999999,53.2,0,2,upper,16,4,1750
187.96,130.66,0.0,549.1,0.0,324.11,0.5903,0.0288,F,True,False,True,0.2516,1930-1945,D,True,2,muratura portante,2,0.79,50.0,0,1,multi_floor,4,4,1750
120.92,116.06,0.0,447.57,0.0,426.68,0.9533,0.0845,E,True,False,True,0.6502,1961-1975,D,True,7,muratura portante,2,0.6699999999999999,50.0,0,1,upper,49,4,1750
63.78,48.03,0.0,180.6,0.0,40.23,0.2228,0.022,D,True,False,True,0.14,1992-2005,D,True,3,c.a. con laterizi,2,0.725,46.0,0,3,upper,9,4,1750
186.03,103.76,0.0,427.08,0.0,270.67,0.6338,0.0168,F,True,False,True,0.2865,1946-1960,D,True,8,c.a. con laterizi,2,0.745,40.0,0,1,ground,64,4,1750
161.38,79.11,0.0,213.17,0.0,79.11,0.3711,0.0167,E,True,False,True,0.351,1986-1991,D,True,5,legno,2,0.53,46.4,0,2,upper,25,4,1750
17.84,140.18,0.0,701.66,0.0,467.57,0.6664,0.0145,A4,True,False,True,0.0895,1930-1945,D,True,1,muratura portante,2,0.675,54.6,0,1,upper,1,4,1750
123.47,38.5,34.91,140.07,126.44,84.37,0.6023,0.0651,D,True,True,True,0.095,1992-2005,D,True,8,mista (altro),3,0.7533333333333333,50.75,0,3,upper,64,4,1750
445.3,73.52,0.0,321.45,0.0,352.98,1.0981,0.0394,F,True,False,True,1.0454,1946-1960,D,True,2,muratura portante,2,0.625,46.0,0,1,upper,4,4,1750
169.7,113.6,0.0,536.94,0.0,254.79,0.4745,0.0459,F,True,False,True,0.1637,1946-1960,D,True,3,muratura portante,2,0.7050000000000001,47.4,0,1,ground,9,4,1750
109.25,124.85,0.0,593.04,0.0,306.64,0.5171,0.0442,D,True,False,True,0.2061,1946-1960,D,True,3,muratura portante,2,0.515,48.0,0,1,multi_floor,9,4,1750
152.99,135.54,0.0,508.72,0.0,353.23,0.6944,0.0357,E,True,False,True,0.1935,1992-2005,E,True,2,muratura portante,2,0.7749999999999999,48.0,0,3,ground,4,5,2550
190.86,84.94,0.0,294.88,0.0,337.64,1.145,0.0755,F,True,False,True,0.3375,1961-1975,D,True,8,mista (c.a. + laterizi),2,0.735,48.2,0,1,upper,64,4,1750
139.05,40.0,0.0,146.25,0.0,94.97,0.6493,0.085,G,True,False,True,0.4171,1986-1991,D,True,4,c.a. con laterizi,2,0.515,2.0,1,2,underground,16,4,1750
78.37,80.46,0.0,334.93,0.0,139.66,0.417,0.0426,D,True,False,True,0.0225,1976-1985,E,True,3,muratura portante,2,0.45999999999999996,52.4,0,2,ground,9,5,2550
399.21,63.97,0.0,414.6,0.0,268.53,0.6477,0.109,G,True,False,True,0.665,1961-1975,D,True,4,muratura portante,2,0.71,48.0,0,1,upper,16,4,1750
343.66,110.48,0.0,417.59,0.0,287.94,0.6895,0.0666,F,True,False,True,0.1619,1976-1985,D,True,3,mista (c.a. + laterizi),2,0.7150000000000001,51.6,0,1,upper,9,4,1750
149.15,101.73,0.0,375.99,0.0,134.13,0.3567,0.0372,G,True,False,True,0.3847,1946-1960,D,True,1,muratura portante,2,0.62,42.0,0,1,multi_floor,1,4,1750
40.53,36.25,0.0,131.52,0.0,68.12,0.5179,0.0235,B,True,False,True,0.4476,1986-1991,D,True,5,c.a. con laterizi,2,0.94,48.2,0,2,ground,25,4,1750
215.79,122.32,122.32,465.09,465.09,283.1,0.6087,0.0565,F,True,True,True,0.1255,1961-1975,D,True,3,c.a. con laterizi,3,0.8566666666666666,35.3,0,1,upper,9,4,1750
150.52,102.0,0.0,372.19,0.0,235.4,0.6325,0.0393,F,True,False,True,0.5854,after 2007,D,True,4,c.a. con laterizi,2,0.54,47.4,0,4,multi_floor,16,4,1750
375.59,45.68,0.0,165.57,0.0,104.36,0.6303,0.0317,G,True,False,True,1.0124,1946-1960,D,True,5,muratura portante,2,0.45499999999999996,48.0,0,1,ground,25,4,1750
146.4,86.18,0.0,338.43,0.0,351.54,1.0387,0.1308,F,True,False,True,0.6502,1930-1945,D,True,7,muratura portante,2,0.645,48.0,0,1,ground,49,4,1750
92.27,74.66,0.0,265.94,0.0,83.26,0.3131,0.0503,F,True,False,True,0.2652,before 1930,D,True,4,muratura portante,2,0.6,48.4,0,1,upper,16,4,1750
281.08,129.2,0.0,848.33,0.0,313.68,0.3698,0.0277,F,True,False,True,0.4739,1946-1960,E,True,1,muratura portante,2,0.72,56.2,0,1,multi_floor,1,5,2550
144.95,84.23,0.0,353.84,0.0,148.36,0.4193,0.0407,F,True,False,True,0.0225,1976-1985,E,True,3,muratura portante,2,0.22499999999999998,76.4,0,2,upper,9,5,2550
98.16,172.38,0.0,636.17,0.0,318.36,0.5004,0.0144,D,True,False,True,0.1759,1992-2005,D,True,5,mista (c.a. + laterizi),2,0.63,53.2,0,3,unknown,25,4,1750
269.31,99.66,0.0,444.6,0.0,347.19,0.7809,0.1569,G,True,False,False,0.8802,1992-2005,D,True,7,c.a. con laterizi,2,0.57,0.25,1,3,ground,49,4,1750
137.45,137.12,0.0,566.62,0.0,421.86,0.7445,0.0217,D,True,False,True,0.1854,1992-2005,D,True,5,mista (c.a. + laterizi),2,0.62,53.2,0,3,unknown,25,4,1750
81.21,172.62,0.0,636.5,0.0,318.39,0.5002,0.0144,C,True,False,True,0.1783,1992-2005,D,True,5,mista (c.a. + laterizi),2,0.625,53.2,0,3,unknown,25,4,1750
210.58,94.62,94.62,356.32,356.32,270.49,0.7591,0.1011,D,True,True,True,0.3404,1992-2005,D,True,3,c.a. con laterizi,3,0.75,53.65,0,3,ground,9,4,1750
114.29,101.0,0.0,358.0,0.0,365.2,1.0201,0.0138,C,True,False,True,0.0035,before 1930,D,True,1,muratura portante,2,0.905,41.0,0,1,upper,1,4,1750
184.72,72.78,0.0,274.54,0.0,171.71,0.6255,0.035,G,True,False,True,0.6829,1930-1945,D,True,4,muratura portante,2,0.6,48.2,0,1,multi_floor,16,4,1750
211.62,94.55,0.0,347.83,0.0,162.93,0.4684,0.0372,G,True,False,True,0.2932,before 1930,E,True,4,muratura portante,2,0.715,49.2,0,1,ground,16,5,2550
217.02,66.01,0.0,176.7,0.0,66.01,0.3735,0.0173,E,True,False,True,0.541,1992-2005,D,True,3,legno,2,0.575,49.4,0,3,ground,9,4,1750
112.98,110.22,0.0,434.91,0.0,150.17,0.3453,0.0744,F,True,False,True,0.3232,1976-1985,E,True,1,muratura portante,2,0.64,48.0,0,1,upper,1,5,2550
245.95,721.59,0.0,3890.37,0.0,2761.63,0.7099,0.0657,G,True,False,True,0.3544,1976-1985,E,False,5,acciaio con chiusure in muratura,3,0.655,204.61,0,2,ground,25,5,2550
99.67,178.88,0.0,633.36,0.0,322.25,0.5088,0.0565,E,True,False,True,0.3641,1992-2005,D,True,5,c.a. con laterizi,2,0.785,54.8,0,3,multi_floor,25,4,1750
90.75,152.47,152.47,671.62,671.62,558.85,0.8321,0.0188,A2,True,True,True,0.0648,1986-1991,D,True,5,c.a. con laterizi,3,0.8533333333333334,33.8,0,2,multi_floor,25,4,1750
96.57,62.77,0.0,275.28,0.0,290.12,1.0539,0.0118,B,True,False,True,0.0394,1961-1975,E,True,5,muratura portante,2,0.505,28.82,0,1,upper,25,5,2550
114.07,71.43,0.0,292.38,0.0,165.42,0.5658,0.04,F,True,False,True,0.7877,1961-1975,D,True,3,c.a. con laterizi,2,0.835,53.4,0,1,upper,9,4,1750
145.64,144.36,144.36,624.12,624.12,536.83,0.8601,0.0208,B,True,True,True,0.0776,1986-1991,D,True,5,c.a. con laterizi,3,0.7599999999999999,20.3,0,2,multi_floor,25,4,1750
175.81,95.05,0.0,366.6,0.0,286.32,0.781,0.0607,F,True,False,True,0.5189,1961-1975,D,True,3,c.a. con laterizi,2,0.785,51.2,0,1,ground,9,4,1750
81.65,151.0,151.0,645.94,645.94,510.88,0.7909,0.0125,A3,True,True,True,0.1218,1986-1991,D,True,5,c.a. con laterizi,3,0.94,35.339999999999996,0,2,multi_floor,25,4,1750
109.04,142.04,0.0,624.8,0.0,522.56,0.8364,0.0045,A1,True,False,True,0.2107,1986-1991,D,True,5,c.a. con laterizi,2,0.575,62.0,0,2,multi_floor,25,4,1750
67.22,150.62,0.0,651.4,0.0,542.89,0.8334,0.0246,A2,True,False,True,0.1223,1986-1991,D,True,5,c.a. con laterizi,2,0.65,62.0,0,2,multi_floor,25,4,1750
190.53,90.0,0.0,319.94,0.0,156.6,0.4895,0.0072,F,True,False,True,0.1821,before 1930,E,True,1,muratura portante,2,0.75,48.0,0,1,ground,1,5,2550
180.2,50.25,0.0,214.89,0.0,149.24,0.6945,0.0438,F,True,False,True,0.4327,1946-1960,E,True,3,c.a. con laterizi,2,0.685,49.2,0,1,ground,9,5,2550
276.28,57.49,0.0,169.37,0.0,57.49,0.3394,0.0168,F,True,False,True,0.541,1961-1975,D,True,2,legno,2,0.485,48.0,0,1,ground,4,4,1750
267.4,30.1,0.0,113.7,0.0,88.42,0.7777,0.048,G,True,False,True,0.6422,1930-1945,D,True,3,muratura portante,2,0.865,36.6,0,1,upper,9,4,1750
211.39,78.7,0.0,266.94,0.0,200.9,0.7526,0.023,E,True,False,True,0.541,1986-1991,D,True,3,legno,2,0.5650000000000001,49.8,0,2,ground,9,4,1750
64.22,47.76,0.0,169.18,0.0,93.09,0.5503,0.0766,C,True,False,True,0.0753,2006-2007,D,True,3,c.a. con laterizi,2,0.73,48.0,0,3,upper,9,4,1750
187.23,127.8,127.8,480.8,480.8,347.87,0.7235,0.0804,D,True,True,True,0.4843,1976-1985,D,True,2,c.a. con laterizi,3,0.8799999999999999,34.5,0,2,multi_floor,4,4,1750
48.99,132.29,0.0,507.9,0.0,254.72,0.5015,0.0278,A1,True,False,True,0.1401,2006-2007,D,True,5,c.a. con laterizi,2,0.69,57.2,0,4,multi_floor,25,4,1750
353.49,98.01,0.0,293.07,0.0,98.01,0.3344,0.0325,F,True,False,True,0.541,1961-1975,D,True,2,legno,2,0.51,48.0,0,1,upper,4,4,1750
155.62,130.04,130.04,434.33,434.33,136.98,0.3154,0.029,E,True,True,True,0.5258,1961-1975,D,True,4,c.a. con laterizi,3,0.9500000000000001,37.3,0,1,upper,16,4,1750
273.71,64.02,19.76,249.37,76.94,235.25,0.9434,0.0449,F,True,True,True,0.4124,1976-1985,E,True,5,c.a. con laterizi,3,0.7466666666666667,58.5,0,2,upper,25,5,2550
74.01,38.56,0.0,145.64,0.0,60.02,0.4121,0.0366,E,True,False,True,0.2823,1930-1945,D,True,4,muratura portante,2,0.5549999999999999,48.0,0,1,upper,16,4,1750
245.05,224.0,0.0,1075.37,0.0,756.68,0.7036,0.031,G,True,False,True,0.3562,1976-1985,D,False,3,muratura portante,2,0.49,58.0,0,1,underground,9,4,1750
61.04,86.36,0.0,292.45,0.0,77.3,0.2643,0.0562,E,True,False,True,0.2516,1961-1975,D,True,7,c.a. con laterizi,2,0.6100000000000001,47.6,0,1,upper,49,4,1750
89.07,66.55,0.0,252.07,0.0,143.56,0.5695,0.0,D,True,False,True,0.0394,before 1930,D,True,3,muratura portante,2,0.735,51.2,0,1,upper,9,4,1750
